timestamp	vm_id	val_metric	seed	cls	box	dfl	mosaic	mixup	copy_paste	degrees	scale	epochs	close_mosaic	warmup_epochs	freeze	label_smoothing	duration_min	status	notes
2026-03-21 15:18	cls	0.0000	7393	0.9	7.5	1.0	1.0	0.1	0.05	5.0	0.5	350	15	3.0	5	0.0	0.1	failed	exit 1
2026-03-21 15:18	cls	0.0000	2755	0.9	7.5	1.5	1.0	0.05	0.15	15.0	0.7	350	30	5.0	5	0.0	0.1	failed	exit 1
2026-03-21 15:18	cls	0.0000	2938	1.2	7.5	2.0	0.9	0.15	0.05	15.0	0.5	280	30	3.0	None	0.05	0.1	failed	exit 1
2026-03-21 15:19	cls	0.0000	6580	1.0	10.0	2.0	0.8	0.15	0.1	5.0	0.7	300	30	5.0	None	0.0	0.1	failed	exit 1
2026-03-21 15:19	cls	0.0000	798	1.1	10.0	1.5	0.8	0.15	0.05	10.0	0.7	350	15	3.0	None	0.0	0.1	failed	exit 1
2026-03-21 15:19	cls	0.0000	4291	1.0	5.0	1.5	0.9	0.1	0.1	15.0	0.3	280	30	3.0	10	0.05	0.1	failed	exit 1
2026-03-21 15:19	cls	0.0000	3011	1.2	7.5	1.5	0.9	0.2	0.05	15.0	0.5	350	20	3.0	10	0.0	0.1	failed	exit 1
2026-03-21 15:20	cls	0.0000	9184	1.1	5.0	1.0	0.9	0.1	0.1	10.0	0.5	300	30	5.0	10	0.0	0.1	failed	exit 1
2026-03-21 15:20	cls	0.0000	2353	1.1	7.5	1.0	0.9	0.15	0.1	5.0	0.5	300	10	3.0	None	0.0	0.1	failed	exit 1
2026-03-21 15:20	cls	0.0000	6266	1.1	10.0	1.0	0.9	0.15	0.15	5.0	0.7	350	20	3.0	5	0.05	0.1	failed	exit 1
2026-03-21 15:20	cls	0.0000	9063	0.9	5.0	2.0	1.0	0.05	0.05	10.0	0.7	280	30	3.0	None	0.05	0.1	failed	exit 1
2026-03-21 15:21	cls	0.0000	1075	1.2	7.5	1.5	0.8	0.2	0.15	5.0	0.3	350	15	5.0	None	0.0	0.1	failed	exit 1
2026-03-21 15:21	cls	0.0000	9932	1.1	10.0	1.5	0.8	0.1	0.1	10.0	0.3	350	10	3.0	5	0.0	0.1	failed	exit 1
2026-03-21 15:21	cls	0.0000	658	1.0	7.5	1.5	0.8	0.1	0.05	10.0	0.3	280	30	3.0	5	0.0	0.1	failed	exit 1
2026-03-21 15:21	cls	0.0000	6913	1.0	7.5	1.5	0.8	0.05	0.05	10.0	0.7	300	30	5.0	10	0.1	0.1	failed	exit 1
2026-03-21 15:22	cls	0.0000	6364	0.8	7.5	2.0	0.8	0.05	0.05	15.0	0.7	350	10	5.0	5	0.0	0.1	failed	exit 1
